,dptompio,codigo_ver,nom_dep,nomb_mpio,nombre_ver
2765,5607,5607004,ANTIOQUIA,RETIRO,EL BARCINO
2766,5607,5607005,ANTIOQUIA,RETIRO,EL CARMEN
2767,5607,5607006,ANTIOQUIA,RETIRO,EL CHUSCAL
2768,5607,5607007,ANTIOQUIA,RETIRO,EL PORTENTO
2769,5607,5607008,ANTIOQUIA,RETIRO,LA HONDA
2770,5607,5607009,ANTIOQUIA,RETIRO,LA HONDITA
2771,5607,5607010,ANTIOQUIA,RETIRO,LA LUZ
2772,5607,5607011,ANTIOQUIA,RETIRO,LEJOS DEL NIDO
2773,5607,5607012,ANTIOQUIA,RETIRO,LOS MEDIOS
2774,5607,5607013,ANTIOQUIA,RETIRO,LOS SALADOS
2775,5607,5607014,ANTIOQUIA,RETIRO,NAZARETH
2776,5607,5607015,ANTIOQUIA,RETIRO,NORMANDIA
2777,5607,5607016,ANTIOQUIA,RETIRO,PANTALIO
2778,5607,5607017,ANTIOQUIA,RETIRO,PANTANILLO
2779,5607,5607018,ANTIOQUIA,RETIRO,PUENTE PELAEZ
2780,5607,5607019,ANTIOQUIA,RETIRO,SANTA HELENA
2781,5607,5607020,ANTIOQUIA,RETIRO,TABACAL
2782,5615,5615001,ANTIOQUIA,RIONEGRO,ABREITO
2783,5615,5615002,ANTIOQUIA,RIONEGRO,ABREO
2784,5615,5615003,ANTIOQUIA,RIONEGRO,AEROPUERTO
2785,5615,5615004,ANTIOQUIA,RIONEGRO,BARRO BLANCO
2786,5615,5615005,ANTIOQUIA,RIONEGRO,CABECERAS DE LLANOGRANDE
2787,5615,5615006,ANTIOQUIA,RIONEGRO,CHACHAFRUTO
2788,5615,5615007,ANTIOQUIA,RIONEGRO,CHIPRE
2789,5615,5615008,ANTIOQUIA,RIONEGRO,CIMARRONAS
2790,5615,5615009,ANTIOQUIA,RIONEGRO,CUCHILLAS DE SAN JOSE
2791,5615,5615010,ANTIOQUIA,RIONEGRO,EL CAPIRO
2792,5615,5615011,ANTIOQUIA,RIONEGRO,EL CARMIN
2793,5615,5615012,ANTIOQUIA,RIONEGRO,EL HIGUERON
2794,5615,5615013,ANTIOQUIA,RIONEGRO,EL ROSAL
2795,5615,5615014,ANTIOQUIA,RIONEGRO,EL TABLAZO
2796,5615,5615015,ANTIOQUIA,RIONEGRO,GALICIA
2797,5615,5615016,ANTIOQUIA,RIONEGRO,GUAYABITO
2798,5615,5615017,ANTIOQUIA,RIONEGRO,LA CONVENCION
2799,5615,5615018,ANTIOQUIA,RIONEGRO,LA LAJA
2800,5615,5615019,ANTIOQUIA,RIONEGRO,LA MOSCA
2801,5615,5615020,ANTIOQUIA,RIONEGRO,LA MOSQUITA
2802,5615,5615021,ANTIOQUIA,RIONEGRO,LA QUIEBRA
2803,5615,5615022,ANTIOQUIA,RIONEGRO,LOS PINOS
2804,5615,5615023,ANTIOQUIA,RIONEGRO,MAMPUESTO
2805,5615,5615024,ANTIOQUIA,RIONEGRO,PLAYA RICA-RANCHERIA
2806,5615,5615025,ANTIOQUIA,RIONEGRO,PONTEZUELA
2807,5615,5615026,ANTIOQUIA,RIONEGRO,RIO ABAJO
2808,5615,5615027,ANTIOQUIA,RIONEGRO,SAN ANTONIO
2809,5615,5615028,ANTIOQUIA,RIONEGRO,SAN LUIS
2810,5615,5615029,ANTIOQUIA,RIONEGRO,SANTA ANA
2811,5615,5615030,ANTIOQUIA,RIONEGRO,SANTA BARBARA
2812,5615,5615031,ANTIOQUIA,RIONEGRO,SANTA TERESA
2813,5615,5615032,ANTIOQUIA,RIONEGRO,TABLACITO
2814,5615,5615033,ANTIOQUIA,RIONEGRO,TRES PUERTAS
2815,5615,5615034,ANTIOQUIA,RIONEGRO,VILACHUAGA
2816,5615,5615035,ANTIOQUIA,RIONEGRO,YARUMAL
2817,5628,5628001,ANTIOQUIA,SABANALARGA,EL CLAVEL
2818,5628,5628002,ANTIOQUIA,SABANALARGA,EL ENCANTO
2819,5628,5628003,ANTIOQUIA,SABANALARGA,EL JUNCO
2820,5628,5628004,ANTIOQUIA,SABANALARGA,EL MADERO
2821,5628,5628005,ANTIOQUIA,SABANALARGA,EL ORO
2822,5628,5628006,ANTIOQUIA,SABANALARGA,EL PLACER
2823,5628,5628007,ANTIOQUIA,SABANALARGA,EL SOCORRO
2824,5628,5628008,ANTIOQUIA,SABANALARGA,EL TAMBO
2825,5628,5628009,ANTIOQUIA,SABANALARGA,FILO DE LOS PEREZ
2826,5628,5628010,ANTIOQUIA,SABANALARGA,LA AURORA
2827,5628,5628011,ANTIOQUIA,SABANALARGA,LA CEJA
2828,5628,5628012,ANTIOQUIA,SABANALARGA,LA ERMITA
2829,5628,5628013,ANTIOQUIA,SABANALARGA,LA LOMA
2830,5628,5628014,ANTIOQUIA,SABANALARGA,LA MESETA
2831,5628,5628015,ANTIOQUIA,SABANALARGA,LA PEDRONA
2832,5628,5628016,ANTIOQUIA,SABANALARGA,LA TRAVESIA
2833,5628,5628017,ANTIOQUIA,SABANALARGA,LLANO DE LOS ENCUENTROS
2834,5628,5628018,ANTIOQUIA,SABANALARGA,LLANO DEL ORO
2835,5628,5628019,ANTIOQUIA,SABANALARGA,LOS TENDIDOS
2836,5628,5628020,ANTIOQUIA,SABANALARGA,MACANAL
2837,5628,5628021,ANTIOQUIA,SABANALARGA,MACHADO
2838,5628,5628022,ANTIOQUIA,SABANALARGA,MAL PASO BUENOS AIRES
2839,5628,5628023,ANTIOQUIA,SABANALARGA,MEMBRILLAL
2840,5628,5628024,ANTIOQUIA,SABANALARGA,MOHAVA
2841,5628,5628025,ANTIOQUIA,SABANALARGA,NIQUIA
2842,5628,5628026,ANTIOQUIA,SABANALARGA,OROBAJO
2843,5628,5628027,ANTIOQUIA,SABANALARGA,REMARTIN
2844,5628,5628028,ANTIOQUIA,SABANALARGA,SAN CRISTOBAL PENA
2845,5628,5628029,ANTIOQUIA,SABANALARGA,SAN PEDRO
2846,5628,5628030,ANTIOQUIA,SABANALARGA,SANTA MARIA
2847,5628,5628031,ANTIOQUIA,SABANALARGA,TESORERITO
2848,5628,5628032,ANTIOQUIA,SABANALARGA,TESORERO
2849,5631,5631001,ANTIOQUIA,SABANETA,LA DOCTORA
2850,5631,5631002,ANTIOQUIA,SABANETA,LAS LOMITAS
2851,5631,5631003,ANTIOQUIA,SABANETA,MARIA AUXILIADORA
2852,5631,5631004,ANTIOQUIA,SABANETA,PAN DE AZUCAR
2853,5631,5631005,ANTIOQUIA,SABANETA,SAN JOSE
2854,5642,5642001,ANTIOQUIA,SALGAR,BELLAVISTA
2855,5642,5642002,ANTIOQUIA,SALGAR,CAJON LARGO
2856,5642,5642003,ANTIOQUIA,SALGAR,CHAQUIRO ABAJO
2857,5642,5642004,ANTIOQUIA,SALGAR,CHAQUIRO ARRIBA
2858,5642,5642005,ANTIOQUIA,SALGAR,EL CLAVEL
2859,5642,5642006,ANTIOQUIA,SALGAR,EL CONCILIO
2860,5642,5642007,ANTIOQUIA,SALGAR,EL JUNCO
2861,5642,5642008,ANTIOQUIA,SALGAR,EL LEÓN
2862,5642,5642009,ANTIOQUIA,SALGAR,EL ROBRAL
2863,5642,5642010,ANTIOQUIA,SALGAR,LA AMAGACEÑA
2864,5642,5642011,ANTIOQUIA,SALGAR,LA BOTIJA
2865,5642,5642012,ANTIOQUIA,SALGAR,LA CHUCHITA
2866,5642,5642013,ANTIOQUIA,SALGAR,LA CLARA ARRIBA
2867,5642,5642014,ANTIOQUIA,SALGAR,LA GRANIZO
2868,5642,5642015,ANTIOQUIA,SALGAR,LA GULUNGA ABAJO
2869,5642,5642016,ANTIOQUIA,SALGAR,LA GULUNGA ARRIBA
2870,5642,5642017,ANTIOQUIA,SALGAR,LA HUMAREDA
2871,5642,5642018,ANTIOQUIA,SALGAR,LA LIBORIANA
2872,5642,5642019,ANTIOQUIA,SALGAR,LA MARGARITA
2873,5642,5642020,ANTIOQUIA,SALGAR,LA OVEJITA
2874,5642,5642021,ANTIOQUIA,SALGAR,LA SIBERIA
2875,5642,5642022,ANTIOQUIA,SALGAR,LA SIERVA
2876,5642,5642023,ANTIOQUIA,SALGAR,LA TABORDA
2877,5642,5642024,ANTIOQUIA,SALGAR,LA TROYA
2878,5642,5642025,ANTIOQUIA,SALGAR,LAS ANDES
2879,5642,5642026,ANTIOQUIA,SALGAR,LLANADAS
2880,5642,5642027,ANTIOQUIA,SALGAR,MONTAÑITA
2881,5642,5642028,ANTIOQUIA,SALGAR,MONTEBELLO ABAJO
2882,5642,5642030,ANTIOQUIA,SALGAR,MORRITOS
2883,5642,5642031,ANTIOQUIA,SALGAR,PEÑALISA
2884,5642,5642032,ANTIOQUIA,SALGAR,TARQUI
2885,5642,5642090,ANTIOQUIA,SALGAR,MONTEBELLO ARRIBA
2886,5647,5647001,ANTIOQUIA,SAN ANDRÉS,AGUACATAL
2887,5647,5647002,ANTIOQUIA,SAN ANDRÉS,ALTO SECO
2888,5647,5647003,ANTIOQUIA,SAN ANDRÉS,ATEZAL
2889,5647,5647004,ANTIOQUIA,SAN ANDRÉS,CAÑADUZALES
2890,5647,5647005,ANTIOQUIA,SAN ANDRÉS,CRUCES
2891,5647,5647006,ANTIOQUIA,SAN ANDRÉS,EL BARRO
2892,5647,5647007,ANTIOQUIA,TOLEDO,EL CANTARO
2893,5647,5647008,ANTIOQUIA,SAN ANDRÉS,EL CANTARO
2894,5647,5647009,ANTIOQUIA,SAN ANDRÉS,EL FILO
2895,5647,5647010,ANTIOQUIA,SAN ANDRÉS,EL FILO
2896,5647,5647011,ANTIOQUIA,SAN ANDRÉS,EL MORO
2897,5647,5647012,ANTIOQUIA,SAN ANDRÉS,EL PEÑOL
2898,5647,5647013,ANTIOQUIA,SAN ANDRÉS,EL ROBLE
2899,5647,5647014,ANTIOQUIA,SAN ANDRÉS,LA CHORRERA
2900,5647,5647015,ANTIOQUIA,SAN ANDRÉS,LA CIENÁGA
2901,5647,5647016,ANTIOQUIA,SAN ANDRÉS,LA CORDILLERA
2902,5647,5647017,ANTIOQUIA,SAN ANDRÉS,LA LEJIA
2903,5647,5647018,ANTIOQUIA,TOLEDO,LAS MARGARITAS
2904,5647,5647019,ANTIOQUIA,SAN ANDRÉS,LLANADAS
2905,5647,5647020,ANTIOQUIA,SAN ANDRÉS,LOMA GRANDE
2906,5647,5647021,ANTIOQUIA,SAN ANDRÉS,MEDIA LOMA
2907,5647,5647022,ANTIOQUIA,SAN ANDRÉS,MONTAÑA ADENTRO
2908,5647,5647023,ANTIOQUIA,SAN ANDRÉS,MONTEBELLO
2909,5647,5647024,ANTIOQUIA,SAN ANDRÉS,SAN ANTONIO
2910,5647,5647025,ANTIOQUIA,SAN ANDRÉS,SAN JULIÁN
2911,5647,5647026,ANTIOQUIA,SAN ANDRÉS,SAN MIGUEL
2912,5647,5647027,ANTIOQUIA,SAN ANDRÉS,SANTA GERTRUDIS
2913,5647,5647028,ANTIOQUIA,SAN ANDRÉS,TRAVESIAS
2914,5649,5649001,ANTIOQUIA,SAN CARLOS,AGUA BONITA
2915,5649,5649002,ANTIOQUIA,SAN CARLOS,AGUALINDA
2916,5649,5649003,ANTIOQUIA,SAN CARLOS,ARENOSAS
2917,5649,5649004,ANTIOQUIA,SAN CARLOS,BELLAVISTA
2918,5649,5649005,ANTIOQUIA,SAN CARLOS,BETULIA
2919,5649,5649006,ANTIOQUIA,SAN CARLOS,CALDERAS ARRIBA
2920,5649,5649007,ANTIOQUIA,SAN CARLOS,CAÑAVERAL
2921,5649,5649008,ANTIOQUIA,SAN CARLOS,CAPOTAL
2922,5649,5649009,ANTIOQUIA,SAN CARLOS,COCALITO
2923,5649,5649010,ANTIOQUIA,SAN CARLOS,DINAMARCA
2924,5649,5649011,ANTIOQUIA,SAN CARLOS,DOSQUEBRADAS
2925,5649,5649012,ANTIOQUIA,SAN CARLOS,EL CARDAL
2926,5649,5649013,ANTIOQUIA,SAN CARLOS,EL CERRO
2927,5649,5649014,ANTIOQUIA,SAN CARLOS,EL CHARCON
2928,5649,5649015,ANTIOQUIA,SAN CARLOS,EL CHOCO
2929,5649,5649016,ANTIOQUIA,SAN CARLOS,EL CONTENTO
2930,5649,5649017,ANTIOQUIA,SAN CARLOS,EL POPO
2931,5649,5649018,ANTIOQUIA,SAN CARLOS,EL QUEBRADON
2932,5649,5649019,ANTIOQUIA,SAN CARLOS,EL SILENCIO
2933,5649,5649020,ANTIOQUIA,SAN CARLOS,EL TABOR
2934,5649,5649021,ANTIOQUIA,SAN CARLOS,EL TIGRE
2935,5649,5649022,ANTIOQUIA,SAN CARLOS,GUADUALITO
2936,5649,5649023,ANTIOQUIA,SAN CARLOS,HONDITA
2937,5649,5649024,ANTIOQUIA,SAN CARLOS,HORTONA
2938,5649,5649025,ANTIOQUIA,SAN CARLOS,JUAN XXIII
2939,5649,5649026,ANTIOQUIA,SAN CARLOS,JUANES
2940,5649,5649027,ANTIOQUIA,SAN CARLOS,LA AGUADA
2941,5649,5649028,ANTIOQUIA,SAN CARLOS,LA CABANA
2942,5649,5649029,ANTIOQUIA,SAN CARLOS,LA CASCADA
2943,5649,5649030,ANTIOQUIA,SAN CARLOS,LA CIENAGA
2944,5649,5649031,ANTIOQUIA,SAN CARLOS,LA ESPERANZA
2945,5649,5649032,ANTIOQUIA,SAN CARLOS,LA FLORIDA
2946,5649,5649033,ANTIOQUIA,SAN RAFAEL,LA GRANJA
2947,5649,5649034,ANTIOQUIA,SAN CARLOS,LA HOLANDA
2948,5649,5649035,ANTIOQUIA,SAN CARLOS,LA ILUSION
2949,5649,5649036,ANTIOQUIA,SAN CARLOS,LA LUZ
2950,5649,5649037,ANTIOQUIA,SAN CARLOS,LA MARIA
2951,5649,5649038,ANTIOQUIA,SAN CARLOS,LA MIRANDITA
2952,5649,5649039,ANTIOQUIA,SAN CARLOS,LA RAPIDA ARRIBA
2953,5649,5649040,ANTIOQUIA,SAN CARLOS,LA VILLA
2954,5649,5649041,ANTIOQUIA,SAN CARLOS,LAS CAMELIAS
2955,5649,5649042,ANTIOQUIA,SAN CARLOS,LAS FLORES
2956,5649,5649043,ANTIOQUIA,SAN CARLOS,LAS FRIAS
2957,5649,5649044,ANTIOQUIA,SAN CARLOS,LLANADAS
2958,5649,5649045,ANTIOQUIA,SAN CARLOS,MIRAFLORES
2959,5649,5649046,ANTIOQUIA,SAN CARLOS,NORCASIA
2960,5649,5649047,ANTIOQUIA,SAN CARLOS,PABELLON
2961,5649,5649048,ANTIOQUIA,SAN CARLOS,PALMICHAL
2962,5649,5649049,ANTIOQUIA,SAN CARLOS,PARAGUAS
2963,5649,5649050,ANTIOQUIA,SAN CARLOS,PATIO BONITO
2964,5649,5649051,ANTIOQUIA,SAN CARLOS,PENOLES
2965,5649,5649052,ANTIOQUIA,SAN CARLOS,PEÑOL GRANDE
2966,5649,5649053,ANTIOQUIA,SAN CARLOS,PIO XII
2967,5649,5649054,ANTIOQUIA,SAN CARLOS,POCITOS
2968,5649,5649055,ANTIOQUIA,SAN CARLOS,PORTUGAL
2969,5649,5649056,ANTIOQUIA,SAN CARLOS,PRADO
2970,5649,5649057,ANTIOQUIA,SAN CARLOS,PUERTA GARZA
2971,5649,5649058,ANTIOQUIA,SAN CARLOS,PUERTO RICO
2972,5649,5649059,ANTIOQUIA,SAN CARLOS,SAMANA
2973,5649,5649060,ANTIOQUIA,SAN CARLOS,SAN BLAS
2974,5649,5649061,ANTIOQUIA,SAN CARLOS,SAN JOSE
2975,5649,5649062,ANTIOQUIA,SAN CARLOS,SAN MIGUEL PARTE ALTA
2976,5649,5649063,ANTIOQUIA,SAN CARLOS,SAN MIGUEL PARTE BAJA
2977,5649,5649064,ANTIOQUIA,SAN CARLOS,SANTA BARBARA
2978,5649,5649065,ANTIOQUIA,SAN CARLOS,SANTA ELENA
2979,5649,5649066,ANTIOQUIA,SAN CARLOS,SANTA INES
2980,5649,5649067,ANTIOQUIA,SAN CARLOS,SANTA ISABEL
2981,5649,5649068,ANTIOQUIA,SAN CARLOS,SANTA RITA
2982,5649,5649069,ANTIOQUIA,SAN CARLOS,SARDINA GRANDE
2983,5649,5649070,ANTIOQUIA,SAN CARLOS,SARDINATA
2984,5649,5649071,ANTIOQUIA,SAN CARLOS,SARUCHA
2985,5649,5649072,ANTIOQUIA,SAN CARLOS,TINAJAS
2986,5649,5649073,ANTIOQUIA,SAN CARLOS,TUPIADA
2987,5649,5649074,ANTIOQUIA,SAN CARLOS,VALLEJUELO
2988,5649,5649075,ANTIOQUIA,SAN CARLOS,VERGEL
2989,5652,5652001,ANTIOQUIA,SAN FRANCISCO,ALTAVISTA
2990,5652,5652002,ANTIOQUIA,SAN FRANCISCO,ASIENTO GRANDE
2991,5652,5652003,ANTIOQUIA,SAN FRANCISCO,BOQUERON
2992,5652,5652004,ANTIOQUIA,SAN FRANCISCO,CAÑADA HONDA
2993,5652,5652005,ANTIOQUIA,SAN FRANCISCO,COMEJENES
2994,5652,5652006,ANTIOQUIA,SAN FRANCISCO,EL ARREBOL
2995,5652,5652007,ANTIOQUIA,SAN FRANCISCO,EL BRILLANTE
2996,5652,5652008,ANTIOQUIA,SAN FRANCISCO,EL CASTILLO VENECIA
2997,5652,5652009,ANTIOQUIA,SAN FRANCISCO,EL JARDIN BUENOS AIRES
2998,5652,5652010,ANTIOQUIA,SAN FRANCISCO,EL JARDIN DE AQUITANIA
2999,5652,5652011,ANTIOQUIA,SAN FRANCISCO,EL PAJUI
3000,5652,5652012,ANTIOQUIA,SAN FRANCISCO,EL PORTON
3001,5652,5652013,ANTIOQUIA,SAN FRANCISCO,EL PORVENIR
3002,5652,5652014,ANTIOQUIA,SAN FRANCISCO,EL TAGUAL
3003,5652,5652015,ANTIOQUIA,SAN FRANCISCO,EL VENADO CHUMURRO
3004,5652,5652016,ANTIOQUIA,SAN FRANCISCO,FARALLONES
3005,5652,5652017,ANTIOQUIA,SAN FRANCISCO,FLORESTA
3006,5652,5652018,ANTIOQUIA,SAN FRANCISCO,GUACALES
3007,5652,5652019,ANTIOQUIA,SAN FRANCISCO,LA ARAUCA
3008,5652,5652020,ANTIOQUIA,SAN FRANCISCO,LA CRISTALINA
3009,5652,5652021,ANTIOQUIA,SAN FRANCISCO,LA ERESMA
3010,5652,5652022,ANTIOQUIA,SAN FRANCISCO,LA ESPERANZA
3011,5652,5652023,ANTIOQUIA,SAN FRANCISCO,LA FE
3012,5652,5652024,ANTIOQUIA,SAN FRANCISCO,LA FLORIDA
3013,5652,5652025,ANTIOQUIA,SAN FRANCISCO,LA HOLANDA
3014,5652,5652026,ANTIOQUIA,SAN FRANCISCO,LA HONDA
3015,5652,5652027,ANTIOQUIA,SAN FRANCISCO,LA LOMA
3016,5652,5652028,ANTIOQUIA,SAN FRANCISCO,LA LORA
3017,5652,5652029,ANTIOQUIA,SAN FRANCISCO,LA MARAVILLA
3018,5652,5652030,ANTIOQUIA,SAN FRANCISCO,LA VETA
3019,5652,5652031,ANTIOQUIA,SAN FRANCISCO,LAS AGUADAS
3020,5652,5652032,ANTIOQUIA,SAN FRANCISCO,LOS YERBALES
3021,5652,5652033,ANTIOQUIA,SAN FRANCISCO,MIRAFLORES
3022,5652,5652034,ANTIOQUIA,SAN FRANCISCO,POCITOS
3023,5652,5652035,ANTIOQUIA,SAN FRANCISCO,RANCHO LARGO
3024,5652,5652036,ANTIOQUIA,SAN FRANCISCO,SAN AGUSTIN
3025,5652,5652037,ANTIOQUIA,SAN FRANCISCO,SAN ISIDRO
3026,5652,5652038,ANTIOQUIA,SAN FRANCISCO,SAN PEDRO-BUENOS AIRES
3027,5652,5652039,ANTIOQUIA,SAN FRANCISCO,SAN RAFAEL
3028,5652,5652040,ANTIOQUIA,SAN FRANCISCO,SANTA ISABEL
3029,5652,5652041,ANTIOQUIA,SAN FRANCISCO,SIN DEFINIR
3030,5656,5656001,ANTIOQUIA,SAN JERÓNIMO,ALTO COLORADO
3031,5656,5656002,ANTIOQUIA,SAN JERÓNIMO,BUENAS AIRES PARTE ALTA
3032,5656,5656003,ANTIOQUIA,SAN JERÓNIMO,BUENAS AIRES PARTE BAJA
3033,5656,5656004,ANTIOQUIA,SAN JERÓNIMO,CAYUYAL
3034,5656,5656005,ANTIOQUIA,SAN JERÓNIMO,CENEGUETA
3035,5656,5656006,ANTIOQUIA,SAN JERÓNIMO,CIENAGA
3036,5656,5656007,ANTIOQUIA,SAN JERÓNIMO,EL BERRIAL
3037,5656,5656008,ANTIOQUIA,SAN JERÓNIMO,EL CHOCHO
3038,5656,5656009,ANTIOQUIA,SAN JERÓNIMO,EL POMAR
3039,5656,5656010,ANTIOQUIA,SAN JERÓNIMO,EL QUIMBAYO
3040,5656,5656011,ANTIOQUIA,SAN JERÓNIMO,EL RUANO
3041,5656,5656012,ANTIOQUIA,SAN JERÓNIMO,LA CLARITA
3042,5656,5656013,ANTIOQUIA,SAN JERÓNIMO,LA PALMA
3043,5656,5656014,ANTIOQUIA,SAN JERÓNIMO,LAS ESTANCIAS
3044,5656,5656015,ANTIOQUIA,SAN JERÓNIMO,LLANOS DE AGUIRRE
3045,5656,5656016,ANTIOQUIA,SAN JERÓNIMO,LLANOS DE SAN JUAN
3046,5656,5656017,ANTIOQUIA,SAN JERÓNIMO,LOMA HERMOSA
3047,5656,5656018,ANTIOQUIA,SAN JERÓNIMO,LOS ALTICOS
3048,5656,5656019,ANTIOQUIA,SAN JERÓNIMO,LOS CEDROS
3049,5656,5656020,ANTIOQUIA,SAN JERÓNIMO,LOS GUAYABOS
3050,5656,5656021,ANTIOQUIA,SAN JERÓNIMO,MATASANOS
3051,5656,5656022,ANTIOQUIA,SAN JERÓNIMO,MESTIZAL
3052,5656,5656023,ANTIOQUIA,SAN JERÓNIMO,MESTIZO
3053,5656,5656024,ANTIOQUIA,SAN JERÓNIMO,MONTEFRIO
3054,5656,5656025,ANTIOQUIA,SAN JERÓNIMO,PASQUINAL
3055,5656,5656026,ANTIOQUIA,SAN JERÓNIMO,PIEDECUESTA
3056,5656,5656027,ANTIOQUIA,SAN JERÓNIMO,PIEDRA NEGRA
3057,5656,5656028,ANTIOQUIA,SAN JERÓNIMO,QUEBRADITA
3058,5656,5656029,ANTIOQUIA,SAN JERÓNIMO,TAFETANES
3059,5656,5656030,ANTIOQUIA,SAN JERÓNIMO,VELIGUARIN
3060,5656,5656031,ANTIOQUIA,SAN JERÓNIMO,VEREDA POLEAL
3061,5658,5658001,ANTIOQUIA,SAN JOSÉ DE LA MONTAÑA,CAMBURE
3062,5658,5658002,ANTIOQUIA,SAN JOSÉ DE LA MONTAÑA,EL CARIBE
3063,5658,5658003,ANTIOQUIA,SAN JOSÉ DE LA MONTAÑA,EL CONGO
3064,5658,5658004,ANTIOQUIA,SAN JOSÉ DE LA MONTAÑA,LA MARIA
3065,5658,5658005,ANTIOQUIA,SAN JOSÉ DE LA MONTAÑA,LA MARIELA
3066,5658,5658006,ANTIOQUIA,SAN JOSÉ DE LA MONTAÑA,POTRERITOS
3067,5658,5658007,ANTIOQUIA,SAN JOSÉ DE LA MONTAÑA,SANTA BARBARA
3068,5658,5658008,ANTIOQUIA,SAN JOSÉ DE LA MONTAÑA,SANTA INES
3069,5659,5659001,ANTIOQUIA,SAN JUAN DE URABÁ,ALTO BONITO
3070,5659,5659002,ANTIOQUIA,SAN JUAN DE URABÁ,BALSILLA
3071,5659,5659003,ANTIOQUIA,SAN JUAN DE URABÁ,BELEN
3072,5659,5659004,ANTIOQUIA,SAN JUAN DE URABÁ,BOCA TAPADA
3073,5659,5659005,ANTIOQUIA,SAN JUAN DE URABÁ,BOCAS DEL RÍO SAN JUAN
3074,5659,5659006,ANTIOQUIA,SAN JUAN DE URABÁ,CALLE LARGA
3075,5659,5659007,ANTIOQUIA,SAN JUAN DE URABÁ,CAÑA BRAVA
3076,5659,5659008,ANTIOQUIA,SAN JUAN DE URABÁ,DAMAQUIEL
3077,5659,5659009,ANTIOQUIA,SAN JUAN DE URABÁ,EL ARQUITO
3078,5659,5659010,ANTIOQUIA,SAN JUAN DE URABÁ,EL CASTILLO
3079,5659,5659011,ANTIOQUIA,SAN JUAN DE URABÁ,EL CEDRITO
3080,5659,5659012,ANTIOQUIA,SAN JUAN DE URABÁ,EL COCO
3081,5659,5659013,ANTIOQUIA,SAN JUAN DE URABÁ,EL DESCANSO
3082,5659,5659014,ANTIOQUIA,SAN JUAN DE URABÁ,EL TIGRE
3083,5659,5659015,ANTIOQUIA,SAN JUAN DE URABÁ,ENTRA SI PUEDAS
3084,5659,5659016,ANTIOQUIA,SAN JUAN DE URABÁ,FILO DE DAMAQUIEL
3085,5659,5659017,ANTIOQUIA,SAN JUAN DE URABÁ,FILO DE SAN JOSE
3086,5659,5659018,ANTIOQUIA,SAN JUAN DE URABÁ,ISLABOA
3087,5659,5659019,ANTIOQUIA,SAN JUAN DE URABÁ,LA MUGROSA
3088,5659,5659020,ANTIOQUIA,SAN JUAN DE URABÁ,LAS LAJAS
3089,5659,5659021,ANTIOQUIA,SAN JUAN DE URABÁ,LAS PACHACAS
3090,5659,5659022,ANTIOQUIA,SAN JUAN DE URABÁ,LOS CHAPALES DE DANAQUIEL
3091,5659,5659023,ANTIOQUIA,SAN JUAN DE URABÁ,LOS VOLCANES
3092,5659,5659024,ANTIOQUIA,SAN JUAN DE URABÁ,MONTEBELLO
3093,5659,5659025,ANTIOQUIA,SAN JUAN DE URABÁ,MONTECRISTO
3094,5659,5659026,ANTIOQUIA,SAN JUAN DE URABÁ,PIEDRA AFILADA
3095,5659,5659027,ANTIOQUIA,SAN JUAN DE URABÁ,PLACITAS
3096,5659,5659028,ANTIOQUIA,SAN JUAN DE URABÁ,PUEBLITO
3097,5659,5659029,ANTIOQUIA,SAN JUAN DE URABÁ,SABANILLA
3098,5659,5659030,ANTIOQUIA,SAN JUAN DE URABÁ,SAN JUANCITO
3099,5659,5659031,ANTIOQUIA,SAN JUAN DE URABÁ,SAN NICOLAS
3100,5659,5659032,ANTIOQUIA,SAN JUAN DE URABÁ,SINAI
3101,5659,5659033,ANTIOQUIA,SAN JUAN DE URABÁ,SUBTERRANEO
3102,5659,5659034,ANTIOQUIA,SAN JUAN DE URABÁ,VIJAGUAL
3103,5659,5659035,ANTIOQUIA,SAN JUAN DE URABÁ,VILLA FATIMA
3104,5664,5664001,ANTIOQUIA,SAN PEDRO,ALTO DE MEDINA
3105,5664,5664002,ANTIOQUIA,SAN PEDRO,CEREZALES
3106,5664,5664003,ANTIOQUIA,SAN PEDRO,EL ESPINAL
3107,5664,5664004,ANTIOQUIA,SAN PEDRO,EL RANO
3108,5664,5664005,ANTIOQUIA,SAN PEDRO,EL TAMBO
3109,5664,5664006,ANTIOQUIA,SAN PEDRO,ESPIRITU SANTO
3110,5664,5664007,ANTIOQUIA,SAN PEDRO,LA APRETEL
3111,5664,5664008,ANTIOQUIA,SAN PEDRO,LA CUCHILLA
3112,5664,5664009,ANTIOQUIA,SAN PEDRO,LA EMPALIZADA
3113,5664,5664010,ANTIOQUIA,SAN PEDRO,LA LANA
3114,5664,5664011,ANTIOQUIA,SAN PEDRO,LA PALMA
3115,5664,5664012,ANTIOQUIA,SAN PEDRO,LA PULGARINA
3116,5664,5664013,ANTIOQUIA,SAN PEDRO,LLANO DE OVEJAS
3117,5664,5664014,ANTIOQUIA,SAN PEDRO,PANTANILLO
3118,5664,5664015,ANTIOQUIA,SAN PEDRO,RÍO CHICO
3119,5664,5664016,ANTIOQUIA,SAN PEDRO,SAN FRANCISCO
3120,5664,5664017,ANTIOQUIA,SAN PEDRO,SAN JUAN
3121,5664,5664018,ANTIOQUIA,SAN PEDRO,SANTA BARBARA
3122,5664,5664019,ANTIOQUIA,SAN PEDRO,ZAFRA
